ID,TENURE_QUINTILES,payment_pr1q_mean_diff_days,payment_pr1q_num_payments,FUND_VALUE2,Mode_Month,payment_pr1q_med_diff_days,payment_pr1q_sd_diff_days,payment_pr1q_num_past_due,payment_pr1q_num_past_due_30d,Mode_Annual,COMMENCEMENT_MONTH,payment_pr1q_sd_pay_amt,ABC_ANNUAL_PREMIUM2,Mode_Quarter,age,payment_pr1q_sd_pay_date,NO_OF_CHILDREN2,TERM,Mode_Half,lapse_var
146053,2,25.54505028,3.124429225,1.01E+07,1,-17.74152757,0.444453498,3.80820294,0,0,11,4056.169262,151951.4424,0,30.70780813,-2.62172371,1,11.05942273,0,1
146085,0,29.66860988,3.145061072,1.57E+07,1,56.51975327,-1.048237951,2.491542214,0,0,10,198.6534021,58374.20278,0,27.98954456,-4.881221259,NA,17.6248065,0,1
146150,0,-13.73661816,1.214629033,-7639923.391,0,-22.98450892,19.0978308,4.52058199,0,0,8,892.0240996,-94408.42105,0,44.33515223,5.178902111,0,25.42754774,0,1
146179,1,-74.00092863,3.550820915,1.75E+07,1,69.27219756,32.40407776,2.150396035,0,0,7,1841.051059,37367.21267,0,43.63236824,-1.370958157,2,18.60942215,0,1
146269,2,-39.42005228,2.40823546,8437715.059,1,-17.6469966,54.95104921,-0.004881088,1,0,6,-1790.960023,-37915.46934,1,19.4584402,0.468452244,0,18.76472185,0,1
146292,1,82.78258662,2.007637968,1246705.477,1,15.25478898,56.82443409,5.106560429,0,0,3,4826.660953,136681.019,0,54.03676202,3.037354128,NA,12.87613588,0,1
146297,0,53.35646053,1.835524906,6442950.943,1,-23.81742749,67.81531758,0.817568565,0,0,11,10243.75414,-9460.074112,0,44.84695857,10.99918409,3,13.63720412,0,1
146322,0,-82.86645033,3.794815574,8645527.532,1,53.35528219,50.20922839,4.162613667,1,1,3,3164.193692,15312.87303,0,35.5542874,7.833051344,NA,22.90063234,0,1
146328,2,132.0332087,2.451313898,1.34E+07,1,5.626070183,41.00995988,3.543829178,1,1,11,4653.808847,-15627.69369,0,38.20660243,6.573347231,1,19.42872357,0,1
146338,2,-71.38252373,2.904856161,-6420801.038,0,30.71258798,61.15408064,-0.254112234,0,0,7,280.6675182,71239.13179,0,31.90302827,-2.464025892,0,23.83991822,0,1
146348,0,-72.83912694,2.349253751,3948278.422,1,-45.9952293,32.34449442,0.289094322,1,1,9,-5534.887432,50404.99685,0,35.14142293,3.755389449,2,26.92953189,0,1
146411,0,-18.80324482,5.091237854,1.90E+07,0,49.79501203,109.1818178,1.5300272,NA,0,3,2678.624581,-35668.97564,0,40.29326037,-11.19920367,0,21.20377825,0,1
146412,3,113.8274994,2.626807205,-1299021.023,1,-1.658281074,8.405979115,4.816272946,1,0,7,163.7538587,-8590.402588,0,25.71592523,0.900810281,0,19.6688743,0,1
146444,0,46.68977792,3.039728072,-3827423.858,1,5.041311757,81.43291419,2.193271082,1,0,2,-7641.870223,133174.3277,0,41.47226045,1.19210834,0,17.61044107,0,1
146451,1,-12.10642982,5.869945642,1.15E+07,1,42.0719879,2.638798734,4.693386535,1,0,10,-17383.31945,79298.84339,0,36.76816509,3.125258556,0,25.1421634,0,1
146460,1,26.52829415,4.123642149,2.26E+07,1,48.05372202,-1.592440288,1.391236976,1,0,10,5364.265198,141516.5768,0,24.25318526,-0.337487655,0,9.059580807,0,1
146475,0,-39.27092614,-0.042436235,1.36E+07,1,51.12661207,66.97489069,2.792796052,0,0,11,6908.799119,41376.37015,0,22.73375142,10.495746,0,16.10265151,0,1
146486,1,22.39660498,4.299262071,1.58E+07,1,117.8414758,64.2044159,5.240006035,NA,0,11,2196.926635,-7510.364957,0,56.50522769,9.634221394,0,18.16263431,0,1
146487,1,-2.385443127,2.386125514,1.02E+07,1,-12.01721953,16.21125088,3.238264281,0,0,6,11354.50328,-57904.11399,0,50.6430989,2.597289687,NA,24.91786016,0,1
146497,1,15.82953352,2.379853146,-1.33E+07,1,-36.28052591,84.7107067,0.948634706,NA,0,11,-18488.98557,-33294.73427,0,19.72065564,-1.081961906,0,23.67333582,0,1
146501,1,-15.2507347,3.176559401,-1874383.124,1,37.33995325,42.66854116,1.978532313,1,1,11,18756.99587,61613.98953,0,51.29886437,3.411671286,0,17.42117393,0,1
146510,1,-63.40113574,1.968661922,-1.40E+07,0,-27.28630266,22.17361057,2.405017053,1,0,9,-1901.260595,-26293.26886,0,35.19400489,-1.038789359,0,19.08134335,0,1
146526,1,-16.2747377,3.019813507,6697701.666,1,-66.99813721,-18.31866703,4.951929438,NA,0,6,3782.125907,86965.77826,0,25.37040887,0.357114574,0,22.41742248,0,1
146536,0,63.99555458,2.66382915,2072614.985,1,6.823156135,-48.33181735,3.524410404,1,0,6,8239.959841,101871.1101,0,38.70906639,5.061527732,0,31.78481981,0,1
146556,2,66.47257891,5.485467287,7734210.437,0,47.87020114,64.89797208,0.196848064,1,0,4,2643.061532,72754.19287,1,47.41380821,1.838906774,0,18.89825389,0,1
146562,0,35.58920856,4.901853533,-368816.6859,1,56.52987739,4.454666213,2.391357037,1,0,1,10231.20622,58418.68981,0,31.89699247,2.365445386,0,23.27812235,0,1
146568,2,-19.46779844,1.97416646,1.02E+07,0,12.22801118,3.040170378,2.605024149,NA,0,1,-4553.951518,68556.25272,0,53.13983316,10.68874209,0,22.59205784,0,1
146585,2,0.590291186,5.055679713,9663443.758,1,11.78364904,-1.934226524,3.74999503,0,0,10,9756.315462,113594.5694,0,51.10640364,7.558594122,0,16.82599769,0,1
146596,1,-72.41413584,2.2905251,7872103.281,1,-27.09038367,10.91562632,3.259996799,1,0,4,14137.67361,82116.28827,0,50.28969376,2.892711254,0,20.8578731,0,1
146661,1,-96.58430182,5.877836751,-1.75E+07,1,-44.63160393,60.33622151,5.117605839,0,0,5,10195.38283,92304.68243,0,16.19501496,1.332556267,0,20.96884125,0,1
146667,0,-10.4765286,1.654651406,2106763.546,1,99.6565272,58.05909821,0.34221794,1,0,6,8569.75867,70318.59371,0,38.74989968,2.952864899,0,8.887343704,0,1
146673,2,85.0067286,1.253715111,2.81E+07,1,-33.33095275,33.02318264,0.127182766,0,0,6,995.4590809,42798.75887,1,35.1974841,1.736237249,1,22.08946656,0,1
146680,1,31.40805591,4.661154047,1.56E+07,1,22.63810655,45.15032931,3.035339247,1,0,1,13054.66433,113037.8441,0,42.43169211,-7.849933408,0,23.43364906,0,1
146691,0,-36.09293845,2.349387137,-4467275.756,1,24.3199892,16.22285149,0.045774416,0,0,3,11296.54155,157594.7876,1,37.18357287,-2.302330424,0,17.94789074,0,1
146701,0,-5.307120708,3.472963493,-2332343.699,1,-10.69931035,28.48490002,1.823635288,1,0,8,14867.15549,-32190.57396,0,49.03487864,6.121795353,0,25.50156085,0,1
146719,2,34.98070297,4.541301465,1.54E+07,1,63.01068514,55.42805706,0.833325664,0,1,2,3911.215213,24101.7405,0,37.81699385,5.707173435,0,17.63090567,0,1
146720,2,-8.916134624,4.197766433,-6422605.836,0,3.391112589,86.39685236,0.539721248,1,0,8,-1872.217942,-3153.619893,0,60.19398492,10.02290751,1,19.24461786,0,1
146722,3,59.85216909,2.881461687,-6117594.653,1,46.51026119,20.88773662,2.631941884,0,0,10,-9185.78135,72507.86255,0,53.79691957,2.150929475,0,13.73682436,0,1
146735,1,77.28568983,4.315853232,-5422655.081,1,5.365774964,-8.017283954,-1.252762357,NA,0,2,9180.417285,40120.92849,0,47.64936646,-0.525924318,1,23.37270275,1,1
146746,0,-10.66945034,2.471277204,2600188.4,1,146.1290176,45.84603594,3.87160516,0,0,10,-13926.84076,19143.18678,0,36.56885925,9.258737433,NA,24.38976059,0,1
146749,3,20.06078447,2.418662707,7229014.136,1,6.274781732,18.88443076,3.461776903,1,0,3,8905.838306,44417.50725,0,39.12944172,-7.705324054,0,9.926874175,0,1
146759,1,-23.23551856,0.345170682,-7257390.748,1,27.98960135,-12.08439818,2.598975348,NA,0,3,3062.894438,122136.5808,0,44.05127084,0.62790975,0,20.9228682,0,1
146768,2,52.64670834,3.990421296,-1.78E+07,0,-36.13992313,23.26176253,3.884401529,1,0,1,-3776.086827,88423.05696,0,40.67314235,6.788541975,0,21.17400663,0,1
146780,2,30.29998936,2.433325274,-6104980.015,1,64.88510989,123.872052,0.243107598,0,1,12,-10166.19021,83618.96614,0,50.68504635,3.531835745,3,16.4154656,1,1
146781,1,-23.60662747,2.316196138,-4895430.469,0,2.173877074,55.53666332,2.176276489,1,0,10,5130.645354,19858.20112,0,44.99474435,-7.626152309,NA,18.18506124,0,1
146783,0,41.13813434,5.057726883,2.07E+07,1,35.42625552,8.94081258,2.056499704,NA,0,4,-4625.86829,69486.50889,0,46.39393798,2.64654336,0,18.99066365,0,1
146785,1,-44.11930063,1.921848353,-7103784.552,1,41.28566548,-10.9223059,2.834769343,1,0,6,-12494.33595,-49281.64479,0,41.87111952,10.90078878,0,18.17856673,0,1
146793,0,107.2651915,1.094612743,4747521.08,1,-54.06146276,39.84443841,3.762466994,1,0,3,-1238.588831,71860.2567,0,30.92531399,-1.234122073,0,13.8138278,0,1
146805,2,25.85303266,5.405049073,-2.40E+07,1,-22.75088625,2.522946834,3.799151031,0,0,7,-9327.164443,-8632.911434,0,47.85566851,2.858973245,0,29.0123582,0,1
146809,1,-42.12269501,3.494108352,-1405102.424,1,-87.67566794,62.74904749,3.115820542,0,0,10,-7830.084671,87209.43955,0,27.51873686,3.123097736,0,17.98237318,0,1
146818,0,46.18372344,6.821044092,1.48E+07,0,113.4388619,-1.105543682,0.818831841,0,0,7,-4837.331668,108343.027,0,62.37373563,6.154450554,0,19.9861611,0,1
146821,0,-1.844566451,3.646935732,-1.41E+07,1,-29.56817106,28.36205893,4.035107563,0,0,3,13089.16277,-5684.856024,0,46.9044057,1.588032999,0,22.11458033,0,1
146828,2,49.27049297,3.357126663,7991951.36,0,2.611495139,54.27209457,2.919671491,0,1,4,27.54137939,-69694.68022,0,35.99274342,11.27485439,0,20.19868544,1,1
146840,2,-24.20596537,1.92381474,3633318.465,1,23.8733613,-38.62178898,1.66013415,0,0,12,4149.002449,18201.03892,0,53.84884379,-5.94512116,NA,18.27939414,0,1
146842,0,57.29998222,4.67411754,1.15E+07,1,31.87948961,38.51383132,3.234694631,0,0,10,-4140.927341,112591.8747,0,42.02738629,-3.543286493,0,19.84674155,0,1
146845,0,-21.2372382,-0.118153947,-4817555.03,0,52.85363296,-67.15852461,3.36628004,0,0,3,5357.183464,-13172.4128,0,53.1661336,4.300195122,0,8.380269296,0,1
146851,0,0.666981562,3.221247266,-491618.7527,0,-30.13457875,70.26559937,2.186020038,1,0,2,-3573.73126,-85789.00094,0,35.66864406,2.634358683,0,20.76004704,0,1
146853,0,16.76659114,0.851325064,-2.44E+07,1,60.84307134,-49.92070016,3.462958672,1,0,3,3449.378453,57755.12403,0,40.13958307,2.769245318,0,18.40922133,0,1
146856,1,9.121604408,5.989196917,-1.03E+07,1,68.84804503,-10.60951891,1.007936473,0,0,3,3861.633793,83959.14392,0,33.01377282,2.898946572,2,20.44459346,0,1
146862,1,85.63027226,1.799743646,1.16E+07,1,53.74616138,35.01525439,-0.203346172,0,0,5,6465.028942,177666.7478,0,44.44183375,0.477975691,NA,18.1970462,0,1
146863,1,-6.451252837,0.562116577,-8686783.474,1,145.2112742,-20.37084946,-0.465947994,0,0,2,5060.210997,44328.32274,0,51.46161188,2.642137859,0,24.8820849,0,1
146873,1,34.14654779,1.33446448,-95229.16771,1,-54.80599069,81.62460435,4.919591402,1,0,12,-1115.305208,165829.546,0,39.71469563,-4.696191399,2,25.86460595,0,1
146897,3,-11.82410401,4.67285665,-2.38E+07,0,-1.154063506,87.7976393,3.326710703,0,0,6,-1004.665738,-79648.75271,0,31.09981257,3.630188625,2,15.50905561,0,1
146914,2,-40.3117125,3.24716435,1.47E+07,1,59.31881931,-26.62874532,2.510166682,0,1,1,3373.761732,24506.61799,0,48.61431378,4.35212226,0,16.66722143,0,1
146928,0,10.56046237,2.4506464,3.26E+07,1,27.42278574,70.33927161,3.597098929,0,1,1,-2083.365912,64264.06978,0,35.97019526,8.898020681,0,21.27447162,0,1
146932,1,63.90566127,1.409249511,2.72E+07,1,-38.72519027,40.89274192,4.547041757,0,0,9,4543.535741,8523.362083,0,39.72124183,3.723387388,0,19.75313473,0,1
146941,1,-52.75257233,3.150954336,-4195046.772,0,64.62047298,6.418501201,2.506469209,0,0,7,-12663.96965,-30878.02433,0,42.57517132,4.770700868,0,18.3932956,0,1
146985,0,31.64346689,2.718681587,8279569.042,0,-67.45527906,-21.52079578,2.795514272,0,0,2,-3368.358369,165369.2607,0,51.33210457,2.54237837,NA,13.45785413,0,1
146992,1,-10.33124954,4.129668499,1.18E+07,1,64.33733735,25.52705988,2.208267139,0,0,9,-7882.136188,-82162.00372,0,44.42838135,0.529815854,NA,15.01615264,0,1
146993,0,42.01671446,2.791848732,-5529868.096,1,-33.40845946,7.106623584,3.304526176,0,0,2,4802.884599,41709.64715,0,45.7614666,2.13142878,0,16.82501366,0,1
146997,1,25.58889442,3.605486484,1.14E+07,1,32.07046465,46.88768443,1.652171892,1,0,10,3803.661306,36695.96492,0,49.20161589,5.626094855,2,12.45860379,0,1
147004,0,-23.27190145,3.07095168,1.20E+07,1,10.23777919,-17.59897743,2.585220145,1,0,3,-2159.83854,107964.8003,0,47.31187156,8.20711922,0,23.33769631,0,1
147030,0,22.24240899,6.193355343,-1.72E+07,1,96.12523277,66.79626481,2.488869111,1,0,7,-5060.441402,-1460.15517,0,35.96537924,6.658253659,3,25.15947392,0,1
147050,1,41.3945516,3.251781849,8915329.481,1,89.32563933,5.426986154,1.424745905,0,0,2,3001.237322,-18869.67004,0,35.22537682,2.157139008,0,16.75561748,0,1
147055,1,-13.04342671,2.635121202,2.37E+07,0,-32.57552077,17.98560523,2.782992627,0,0,12,6626.61925,16397.30304,0,38.95541497,1.762595401,0,23.86137176,0,1
147070,3,-55.44261321,2.837832131,7404160.191,1,40.58231152,15.40485845,2.701258809,0,0,2,4880.954145,138190.8022,0,52.17981251,2.673368681,0,9.88706016,0,1
147148,0,-74.05397688,0.356707447,4453644.25,0,-9.070680916,19.92600869,0.563661124,1,0,2,-6041.079726,9859.048194,0,55.22287961,1.891427846,0,16.82856116,0,1
147161,0,40.24238939,2.421198229,-7137638.863,0,-36.90897531,62.86753133,2.379936257,0,0,8,2865.508271,88523.86213,0,67.36084136,1.343361688,1,17.65371989,1,1
147171,1,8.614095797,2.169957244,8455751.421,1,36.08970562,11.39256134,3.071252671,0,0,2,2210.380013,34636.96377,1,43.01803425,-1.465847895,0,16.08605652,0,1
147198,2,1.819456515,4.656508616,-4081674.262,1,5.304236216,64.60265034,3.732358798,0,0,7,-2441.742188,-20712.86193,1,49.77514083,-0.870898217,0,17.0112618,0,1
147226,1,-80.3703562,1.747117684,-2.57E+07,1,43.3039802,38.42683795,0.555538367,NA,0,9,-5316.472686,164621.2685,0,47.93127716,5.720829769,0,21.1438558,0,1
147232,0,-3.295865926,1.734357948,-7359239.78,0,111.4435227,-16.47344283,3.511329482,1,0,2,13552.99393,98572.40673,0,27.95715229,0.931984093,0,7.528992605,0,1
147235,1,-0.129595008,5.263200936,-1.03E+07,1,71.56294281,62.12897815,2.495876958,1,0,7,16976.61248,8873.804401,0,36.06518108,-1.373686136,0,19.51938313,0,1
147242,0,76.93674489,4.868488104,4240489.607,0,-13.76368956,102.9426213,3.020060135,1,0,9,3499.139673,43009.60076,0,61.06475977,1.368528282,NA,15.5495171,0,1
147271,2,17.48210465,2.485976439,3.58E+07,1,64.35354888,20.06354178,2.180296993,1,0,1,3719.377748,-290.1434705,1,36.69794373,0.941779785,0,13.57847893,0,1
147277,2,4.321833407,1.560170208,7897136.388,1,-17.89421703,-10.31016673,1.939797781,0,0,3,-5360.102101,99609.50474,0,30.07294818,4.472552569,0,23.47782352,0,1
147294,0,30.79566109,2.31413355,1.74E+07,1,17.34499742,-37.23684895,-0.215143966,NA,0,11,-4088.493527,78444.88855,0,50.67407102,9.087217277,0,10.86308398,0,1
147301,0,19.28825603,-0.166555752,-3.44E+07,1,14.80712376,46.0668939,3.148849301,0,0,10,7465.192349,66331.00432,0,21.93491739,8.7653124,0,16.8513951,0,1
147305,1,68.92016877,3.528448846,-3574625.674,0,81.71311804,-12.30016837,1.893033388,0,0,5,7414.041485,89836.35621,0,40.00086444,1.634329043,0,16.23732141,0,1
147308,1,25.92062202,4.369774125,5824171.354,1,49.27981352,-30.48535586,0.834726415,0,0,1,4883.923625,5059.594125,0,57.49775138,1.027930752,0,15.30173527,0,1
147317,0,-69.32213081,1.156181191,-3714459.338,1,28.29084602,53.56524699,2.136271697,0,0,1,-11449.48999,78134.20625,0,37.68983959,-1.666830034,0,24.76763061,0,1
147319,0,47.11060852,2.953826883,9283481.141,1,13.98046985,36.47017313,2.89831255,1,0,8,-4376.892301,10342.85859,0,55.59021256,5.871185689,0,17.81974993,0,1
147329,0,18.23871604,0.940635366,1.70E+07,1,117.8245477,-12.73096039,2.991808944,NA,0,8,-3065.638191,106330.6401,0,52.25642188,8.499830724,3,12.34222793,0,1
147340,0,49.22188698,4.443043261,1.01E+07,1,40.49219432,26.30139463,2.421351067,1,0,9,13529.58869,71455.68819,0,55.87289893,-0.534685495,0,17.94783649,0,1
147342,3,63.20593665,4.090099576,1.35E+07,1,-34.1974716,17.31887822,1.911217507,0,0,9,13498.13971,48761.35384,0,35.45292941,3.242521528,2,14.07345751,0,1
147371,0,14.77496024,3.806802052,-4803127.021,1,52.09958339,-27.11119314,3.478592506,0,0,10,6385.446184,35385.24842,0,47.86537839,2.354546617,0,15.42598369,0,1
147384,0,52.50551243,2.336470083,2.24E+07,1,22.74621989,31.5917004,0.932563143,1,0,4,-1605.209368,-56376.83435,0,47.82145503,7.14378847,2,14.71475194,0,1
147404,0,37.28762085,2.269432565,1.26E+07,1,64.03529519,38.28441014,3.732409212,0,0,4,-5248.471534,103162.2683,0,47.07187249,-3.489838986,0,27.16804358,0,1
147406,1,39.94674576,0.11082501,2.06E+07,1,-21.26833303,36.13907296,3.640773241,0,0,4,-11776.14315,-56282.985,0,47.43485217,13.18920813,1,17.59465822,0,1
147427,2,-40.19386853,4.142416637,1.64E+07,1,-53.17515634,28.19527573,1.001988901,0,0,6,-5444.717454,149122.4239,0,22.51547777,3.278839862,NA,14.23079084,0,1
147430,1,18.9353838,2.585023297,1014448.505,1,31.78832558,-31.55906324,-0.959185728,0,0,5,2363.446602,-63299.70093,0,55.23803844,5.611411714,0,26.42659759,0,1
147468,2,-1.685952136,4.418730759,1.55E+07,0,35.64337485,-34.99449905,-0.362971567,1,0,5,15489.26199,-47913.38294,0,30.54967283,2.532996537,0,21.7016006,0,1
147482,1,-12.64303609,2.246230987,3.87E+07,0,39.00729466,-37.11189548,2.825383018,0,1,5,-10916.9754,-41358.99086,0,49.2860315,1.394327502,0,15.0063404,0,1
147496,1,3.831377128,5.418480848,6282314.533,1,9.775138355,-27.32258933,2.265722268,1,0,11,7087.005324,14314.40359,0,44.08061772,7.48263063,0,19.60391054,0,1
147524,1,-48.50948095,0.596034078,9066174.264,1,-108.9768524,55.35312129,0.535346576,0,0,5,1265.517808,-3904.846662,0,51.035222,-2.277513379,0,20.52765732,0,1
147541,1,-26.59492507,1.273081489,-211754.7468,1,-20.50812752,36.47854826,1.821646909,0,0,6,-9529.722318,-24006.33675,0,61.22126662,7.151474578,NA,21.06358787,0,1
147544,2,1.12024397,5.21915561,4737656.703,1,38.40137857,-45.27146084,3.837043682,1,0,11,-11969.49295,78349.74176,0,21.79389013,2.506973232,0,11.38545016,0,1
147549,3,-26.16976968,2.107280833,-1.15E+07,1,11.65656281,-22.52333559,2.516878434,1,0,5,548.1577844,81791.89159,0,37.57032977,-0.26973537,3,18.33341696,0,1
147553,2,54.18693939,3.239434704,2.16E+07,1,-23.60630968,134.6533899,4.927070437,1,0,6,11827.7398,150213.9424,0,29.08387522,4.737056629,0,17.4038563,0,1
147562,1,74.42855468,2.799807543,1.79E+07,1,12.42803943,27.83775571,3.366808131,0,0,10,-10046.33381,-15765.85887,0,38.45206294,-5.205218832,0,24.39261108,0,1
147571,3,28.71080278,4.451866256,-3.77E+07,1,31.76367988,50.73556857,2.678487211,1,0,9,-1149.677732,57424.01317,0,65.08397016,8.064016246,0,20.08162282,0,1
147574,0,100.8106272,0.815803181,-582684.3447,1,20.570251,10.6143987,0.832481371,0,0,11,7709.61373,-95961.7717,0,34.90452293,3.774923216,0,17.59362716,0,1
147601,1,-3.940620422,6.33648691,1.57E+07,1,-43.63418528,36.63550189,4.356800534,1,0,1,1028.317122,75842.2118,0,48.49384497,4.777147575,0,14.93989285,0,1
147608,0,38.23125488,-0.899222464,1.55E+07,1,-27.89550805,-35.60261609,2.712350351,0,0,7,-704.2861546,156325.535,0,25.92790967,4.60621444,0,24.85446941,0,1
147631,1,-18.54799427,2.63591946,-706619.5942,1,49.97837182,46.60314502,4.670611254,0,0,12,5519.613598,-14457.28133,1,51.29972196,10.48113737,0,15.23966821,0,1
147648,0,57.22965809,2.609811179,1.09E+07,1,-4.774000197,31.22154886,2.554195628,0,0,11,13216.96426,186348.6403,0,27.84798826,5.952144898,0,15.11553237,0,1
147651,0,-58.76674379,4.538539037,6481666.55,1,67.50969371,49.97416772,1.785943642,NA,0,6,16299.79226,-7909.772255,0,24.16328019,8.454770942,2,23.99984999,0,1
147652,0,9.279332922,2.958622408,1.70E+07,0,-12.02232733,42.41911017,2.522666761,0,1,11,-6752.570377,5721.791296,0,36.75617017,12.32592724,0,17.54141486,0,1
147657,1,31.13185231,5.996023638,3998408.039,1,-1.136345107,25.36776566,1.060518257,0,0,5,14641.01234,88774.45357,0,52.53765704,16.38332631,NA,23.16129259,0,1
147662,0,81.01367421,2.096596381,257722.2379,0,79.48243822,87.46313629,3.962608206,0,0,5,610.8420451,-16744.17053,1,41.67473242,11.66825279,0,9.19827402,0,1
147693,0,76.73721945,1.986521232,-931125.3854,1,-15.41456823,39.70594381,0.416180741,0,0,9,8412.658079,46778.36537,0,43.88782598,3.783596025,0,6.854493315,0,1
147701,1,34.18414981,2.58727254,4417038.917,1,-41.01970861,64.2076918,3.411355277,0,0,10,-631.1693281,224918.5235,0,47.55291803,6.129006561,2,19.9831082,0,1
147714,0,-6.792624974,3.579704762,61012.24719,1,59.16475246,57.75230858,4.074126798,0,0,2,5536.399239,-7901.568442,0,51.49821475,-2.840179865,0,12.35755772,0,1
147736,0,43.39647835,5.292127023,1.28E+07,1,54.28038339,64.30212786,1.913896208,0,0,2,73.98264642,111349.9247,1,38.25603737,5.43946363,0,15.27223119,0,1
147749,0,31.54172022,4.177847905,1.80E+07,1,-50.4993877,-25.05146477,4.294449013,NA,0,11,9219.95414,-13502.47638,0,39.30204036,7.200422767,0,19.11889869,0,1
147760,0,37.87431242,-0.242105446,1.71E+07,0,91.15361733,14.4806419,3.122247041,0,0,2,-7708.313405,-50012.88079,1,28.53204358,7.954096382,0,8.076569431,0,1
147770,1,-32.94408482,5.594916944,1.30E+07,0,39.74722461,-19.50820619,2.0340333,0,1,6,2760.585915,48142.97231,0,37.35112626,3.341917052,0,12.21783877,0,1
147808,1,34.05056376,4.261488964,3.93E+07,1,82.15142982,-45.91475535,3.199101352,0,1,1,-7186.374079,75354.76436,0,32.54933759,3.804466018,0,16.60282846,0,1
147831,1,80.22599608,2.849259664,3206167.472,0,-35.71014468,-12.71974881,1.571931467,0,0,11,3085.321878,39339.38358,0,33.95764521,8.569809629,0,28.91825427,0,1
147857,0,71.89496403,5.510636093,2.13E+07,1,-22.23580883,32.59177842,2.456955653,1,1,11,4349.067865,80407.42676,0,34.84873857,5.343882552,0,22.61565593,0,1
147865,1,62.90605377,3.732249842,2.38E+07,1,112.4428357,-25.78398926,-0.112774031,1,0,9,-2183.561038,33798.4347,0,40.28708493,-1.33219225,0,20.13917823,0,1
147868,1,105.5423812,2.241010838,1.39E+07,1,85.5213551,86.91332722,2.632449019,1,1,5,-3864.403567,12997.939,0,36.74495684,7.408093609,0,24.17814472,0,1
147874,2,-26.31367054,4.960016084,1.81E+07,1,-13.12530329,26.96728151,-1.55762159,1,0,8,956.6167275,-37963.2595,0,39.80436243,2.004318698,NA,17.71343571,0,1
147892,1,31.34336779,4.536802514,-4585122.246,0,24.17086864,-8.766454183,2.858521927,1,0,3,10203.07929,141255.8442,0,57.9529321,4.092309759,0,10.06425175,1,1
147903,0,-4.36361217,0.047641805,9344260.701,1,39.65234623,1.134538974,0.104223741,NA,0,11,1697.986069,110616.5021,0,46.4225583,1.663693123,NA,18.78646267,0,1
